site_id,transaction_id,user_id,vehicle_id,payment_status,vehicle_status,self_park,valet,entry_time,exit_time,price
472,814117,525487,524269,Payment Not Required,Picked Up,1,0,2020-10-11T12:24:18-05:00,2020-10-11T13:24:29-05:00,0
472,814118,887414,860514,Payment Not Required,Picked Up,1,0,2020-10-11T12:24:52-05:00,2020-10-11T13:36:03-05:00,0
472,814119,887417,860515,Payment Not Required,Picked Up,1,0,2020-10-11T12:25:12-05:00,2020-10-11T13:53:28-05:00,0
474,814120,887418,860516,Payment Not Required,Picked Up,1,0,2020-10-11T12:25:45-05:00,2020-10-11T12:26:39-05:00,5
474,814121,841056,826644,Payment Not Required,Picked Up,1,0,2020-10-11T12:26:06-05:00,2020-10-11T12:59:39-05:00,10
474,814123,887420,860519,Payment Completed,Picked Up,1,0,2020-10-11T12:26:50-05:00,2020-10-11T15:01:51-05:00,25
474,814124,808068,829281,Payment Not Required,Picked Up,1,0,2020-10-11T12:27:00-05:00,2020-10-11T13:34:06-05:00,15
472,814125,887421,860520,Payment Not Required,Picked Up,1,0,2020-10-11T12:27:06-05:00,2020-10-11T13:54:51-05:00,0
496,814126,887424,860521,Payment Not Required,Picked Up,0,1,2020-10-11T12:27:08-05:00,2020-10-11T13:45:44-05:00,15
495,814127,803070,796137,Payment Not Required,Picked Up,0,1,2020-10-11T12:28:47-05:00,2020-10-11T14:20:49-05:00,20
493,814128,887427,860524,Payment Completed,Picked Up,0,1,2020-10-11T12:29:06-05:00,2020-10-11T15:27:27-05:00,20
493,814129,887429,860525,Payment Not Required,Picked Up,0,1,2020-10-11T12:31:04-05:00,2020-10-11T13:39:37-05:00,10
495,814130,793755,787586,Payment Not Required,Picked Up,0,1,2020-10-11T12:31:36-05:00,2020-10-11T13:50:38-05:00,15
496,814131,887431,860526,Payment Not Required,Picked Up,0,1,2020-10-11T12:31:37-05:00,2020-10-11T14:07:43-05:00,15
474,814132,887432,860527,Payment Not Required,Picked Up,1,0,2020-10-11T12:32:03-05:00,2020-10-11T14:07:03-05:00,20
495,814133,886865,860077,Payment Not Required,Picked Up,0,1,2020-10-11T12:33:07-05:00,2020-10-11T14:14:33-05:00,20
474,814134,887563,860619,Payment Not Required,Picked Up,1,0,2020-10-11T12:33:11-05:00,2020-10-11T13:37:46-05:00,15
472,814135,887436,860531,Payment Not Required,Picked Up,1,0,2020-10-11T12:33:33-05:00,2020-10-11T12:37:35-05:00,0
472,814136,574950,573429,Payment Not Required,Picked Up,1,0,2020-10-11T12:35:56-05:00,2020-10-11T13:53:18-05:00,0
474,814137,815047,806083,Payment Foregone,Picked Up,1,0,2020-10-11T12:36:09-05:00,2020-10-11T13:36:56-05:00,20
474,814138,801855,795198,Payment Completed,Picked Up,1,0,2020-10-11T12:36:46-05:00,2020-10-11T14:08:32-05:00,20
493,814139,887441,860532,Payment Completed,Picked Up,0,1,2020-10-11T12:36:50-05:00,2020-10-11T15:31:08-05:00,20
473,814140,865795,844793,Payment Foregone,Picked Up,1,0,2020-10-11T12:37:12-05:00,2020-10-11T23:37:37-05:00,20
496,814141,790787,812539,Payment Not Required,Picked Up,0,1,2020-10-11T12:37:54-05:00,2020-10-11T13:53:50-05:00,15
495,814142,887446,860533,Payment Not Required,Picked Up,0,1,2020-10-11T12:38:02-05:00,2020-10-11T14:44:32-05:00,20
472,814143,887445,860534,Payment Not Required,Picked Up,1,0,2020-10-11T12:38:09-05:00,2020-10-11T14:03:51-05:00,0
472,814144,522091,520873,Payment Not Required,Picked Up,1,0,2020-10-11T12:38:20-05:00,2020-10-11T12:47:28-05:00,0
474,814145,880055,860546,Payment Completed,Picked Up,1,0,2020-10-11T12:38:26-05:00,2020-10-11T19:55:48-05:00,25
482,814146,887443,860536,Payment Completed,Picked Up,1,0,2020-10-11T12:37:31-05:00,2020-10-11T12:38:00-05:00,12
495,814148,764235,759613,Payment Completed,Picked Up,0,1,2020-10-11T12:39:18-05:00,2020-10-11T14:58:36-05:00,20
495,814149,819820,810052,Payment Not Required,Picked Up,0,1,2020-10-11T12:39:50-05:00,2020-10-11T13:49:55-05:00,5
495,814150,887452,860538,Payment Not Required,Picked Up,0,1,2020-10-11T12:41:17-05:00,2020-10-11T14:58:24-05:00,20
493,814151,887453,860539,Payment Completed,Picked Up,0,1,2020-10-11T12:41:27-05:00,2020-10-11T15:41:19-05:00,20
472,814152,887454,860540,Payment Not Required,Picked Up,1,0,2020-10-11T12:42:27-05:00,2020-10-11T14:15:40-05:00,0
474,814153,887455,860541,Payment Completed,Picked Up,1,0,2020-10-11T12:42:51-05:00,2020-10-11T14:27:12-05:00,20
472,814154,774316,769211,Payment Not Required,Picked Up,1,0,2020-10-11T12:43:13-05:00,2020-10-11T12:56:20-05:00,0
472,814155,468939,467988,Payment Not Required,Picked Up,1,0,2020-10-11T12:43:15-05:00,2020-10-11T12:49:58-05:00,0
493,814156,887459,860542,Payment Completed,Picked Up,0,1,2020-10-11T12:45:29-05:00,2020-10-11T15:07:31-05:00,20
482,814157,887457,860543,Payment Completed,Picked Up,1,0,2020-10-11T12:44:10-05:00,2020-10-11T12:45:00-05:00,12
474,814158,887462,860544,Payment Completed,Picked Up,1,0,2020-10-11T12:46:50-05:00,2020-10-11T15:33:07-05:00,25
473,814159,808617,800668,Payment Foregone,Picked Up,1,0,2020-10-11T12:46:52-05:00,2020-10-11T23:06:12-05:00,20
473,814160,827989,816878,Payment Foregone,Picked Up,1,0,2020-10-11T12:46:57-05:00,2020-10-11T23:06:16-05:00,20
482,814161,887461,860545,Payment Completed,Picked Up,1,0,2020-10-11T12:46:04-05:00,2020-10-11T12:47:00-05:00,12
495,814162,802289,860547,Payment Not Required,Picked Up,0,1,2020-10-11T12:47:40-05:00,2020-10-11T14:51:58-05:00,20
496,814164,831879,819769,Payment Not Required,Picked Up,0,1,2020-10-11T12:48:29-05:00,2020-10-11T14:42:52-05:00,20
472,814165,887467,860551,Payment Not Required,Picked Up,1,0,2020-10-11T12:48:45-05:00,2020-10-11T15:27:48-05:00,0
493,814166,887470,860552,Payment Completed,Picked Up,0,1,2020-10-11T12:49:00-05:00,2020-10-11T15:45:04-05:00,20
493,814167,887474,860554,Payment Completed,Picked Up,0,1,2020-10-11T12:49:59-05:00,2020-10-11T15:07:04-05:00,20
482,814168,887473,860555,Payment Completed,Picked Up,1,0,2020-10-11T12:49:52-05:00,2020-10-11T12:50:00-05:00,12
493,814169,887476,860556,Payment Completed,Picked Up,0,1,2020-10-11T12:51:23-05:00,2020-10-11T15:39:07-05:00,20
495,814170,887478,860557,Payment Completed,Picked Up,0,1,2020-10-11T12:52:11-05:00,2020-10-11T14:49:06-05:00,20
473,814171,831186,819274,Payment Foregone,Picked Up,1,0,2020-10-11T12:52:26-05:00,2020-10-11T23:05:03-05:00,20
474,814172,887479,860558,Payment Not Required,Picked Up,1,0,2020-10-11T12:52:29-05:00,2020-10-11T12:53:25-05:00,5
473,814173,882121,856689,Payment Foregone,Picked Up,1,0,2020-10-11T12:53:24-05:00,2020-10-12T13:10:46-05:00,20
472,814174,876394,852741,Payment Not Required,Picked Up,1,0,2020-10-11T12:54:06-05:00,2020-10-11T14:47:47-05:00,0
495,814175,871917,860560,Payment Completed,Picked Up,0,1,2020-10-11T12:54:20-05:00,2020-10-11T18:28:11-05:00,20
493,814176,887326,832563,Payment Completed,Picked Up,0,1,2020-10-11T12:54:43-05:00,2020-10-11T15:12:17-05:00,20
474,814177,887483,860561,Payment Completed,Picked Up,1,0,2020-10-11T12:54:54-05:00,2020-10-11T16:15:13-05:00,25
472,814178,887532,860595,Payment Not Required,Picked Up,1,0,2020-10-11T12:55:06-05:00,2020-10-11T18:08:50-05:00,0
493,814179,887486,860563,Payment Completed,Picked Up,0,1,2020-10-11T12:55:34-05:00,2020-10-11T15:38:39-05:00,20
474,814180,865081,820931,Payment Not Required,Picked Up,1,0,2020-10-11T12:55:46-05:00,2020-10-11T14:28:02-05:00,20
493,814181,887489,860564,Payment Completed,Picked Up,0,1,2020-10-11T12:57:26-05:00,2020-10-11T15:04:04-05:00,20
496,814182,887491,860565,Payment Not Required,Picked Up,0,1,2020-10-11T12:57:36-05:00,2020-10-11T14:15:06-05:00,15
474,814183,856715,843387,Payment Completed,Picked Up,1,0,2020-10-11T12:57:35-05:00,2020-10-11T12:58:14-05:00,5
474,814184,887490,860566,Payment Not Required,Picked Up,1,0,2020-10-11T12:57:44-05:00,2020-10-11T13:18:58-05:00,5
495,814185,799351,793000,Payment Foregone,Picked Up,0,1,2020-10-11T12:58:53-05:00,2020-10-11T12:59:27-05:00,5
474,814186,468895,467944,Payment Completed,Picked Up,1,0,2020-10-11T12:59:16-05:00,2020-10-11T15:07:54-05:00,25
493,814187,887493,860567,Payment Completed,Picked Up,0,1,2020-10-11T12:59:46-05:00,2020-10-11T15:28:16-05:00,20
473,814188,879910,855141,Payment Foregone,Picked Up,1,0,2020-10-11T12:59:49-05:00,2020-10-11T23:12:38-05:00,20
474,814189,840250,829413,Payment Completed,Picked Up,1,0,2020-10-11T12:59:57-05:00,2020-10-11T14:02:11-05:00,15
474,814190,862979,842666,Payment Not Required,Picked Up,1,0,2020-10-11T13:00:16-05:00,2020-10-11T14:22:50-05:00,15
474,814191,856715,843387,Payment Not Required,Picked Up,1,0,2020-10-11T13:01:04-05:00,2020-10-11T14:44:37-05:00,20
493,814192,887495,524226,Payment Not Required,Picked Up,0,1,2020-10-11T13:01:38-05:00,2020-10-11T15:20:28-05:00,20
473,814193,468564,467615,Payment Foregone,Picked Up,1,0,2020-10-11T13:02:00-05:00,2020-10-11T23:41:49-05:00,20
473,814194,793253,787175,Payment Not Required,Picked Up,1,0,2020-10-11T13:02:04-05:00,2020-10-11T23:43:19-05:00,0
474,814195,522027,520809,Payment Not Required,Picked Up,1,0,2020-10-11T13:02:28-05:00,2020-10-11T13:06:24-05:00,5
474,814196,824728,860596,Payment Completed,Picked Up,1,0,2020-10-11T13:02:45-05:00,2020-10-11T14:36:24-05:00,20
493,814197,795503,860569,Payment Completed,Picked Up,0,1,2020-10-11T13:03:05-05:00,2020-10-11T15:30:55-05:00,20
495,814198,887498,860570,Payment Foregone,Picked Up,0,1,2020-10-11T13:03:12-05:00,2020-10-11T13:06:01-05:00,5
474,814199,887615,860660,Payment Not Required,Picked Up,1,0,2020-10-11T13:03:23-05:00,2020-10-11T14:17:50-05:00,15
472,814200,531758,530496,Payment Not Required,Picked Up,1,0,2020-10-11T13:03:37-05:00,2020-10-11T13:07:13-05:00,0
493,814201,887502,860572,Payment Completed,Picked Up,0,1,2020-10-11T13:04:47-05:00,2020-10-11T15:20:12-05:00,20
474,814202,887501,860573,Payment Not Required,Picked Up,1,0,2020-10-11T13:04:46-05:00,2020-10-11T15:26:16-05:00,25
473,814203,775979,817108,Payment Completed,Picked Up,1,0,2020-10-11T13:04:50-05:00,2020-10-11T17:22:34-05:00,10
495,814205,887508,859026,Payment Completed,Picked Up,0,1,2020-10-11T13:06:13-05:00,2020-10-11T14:43:58-05:00,15
472,814207,887506,860576,Payment Not Required,Picked Up,1,0,2020-10-11T13:06:27-05:00,2020-10-11T15:35:07-05:00,0
474,814208,887507,860578,Payment Completed,Picked Up,1,0,2020-10-11T13:06:29-05:00,2020-10-11T15:52:51-05:00,25
493,814209,887510,860579,Payment Completed,Picked Up,0,1,2020-10-11T13:06:33-05:00,2020-10-11T14:49:13-05:00,20
474,814210,863254,842890,Payment Not Required,Picked Up,1,0,2020-10-11T13:06:53-05:00,2020-10-11T15:11:48-05:00,25
496,814212,844631,829269,Payment Not Required,Picked Up,0,1,2020-10-11T13:07:37-05:00,2020-10-11T14:49:53-05:00,15
493,814213,887512,860580,Payment Completed,Picked Up,0,1,2020-10-11T13:07:48-05:00,2020-10-11T15:37:05-05:00,20
474,814214,887513,860581,Payment Not Required,Picked Up,1,0,2020-10-11T13:08:19-05:00,2020-10-11T15:23:25-05:00,25
474,814215,886565,859842,Payment Completed,Picked Up,1,0,2020-10-11T13:08:27-05:00,2020-10-11T15:10:50-05:00,25
474,814216,887514,860582,Payment Not Required,Picked Up,1,0,2020-10-11T13:08:37-05:00,2020-10-11T13:48:53-05:00,10
496,814217,773566,768624,Payment Not Required,Picked Up,0,1,2020-10-11T13:08:46-05:00,2020-10-11T14:41:39-05:00,15
493,814218,887516,860583,Payment Completed,Picked Up,0,1,2020-10-11T13:09:08-05:00,2020-10-11T15:05:45-05:00,20
473,814219,771756,766882,Payment Not Required,Picked Up,1,0,2020-10-11T13:09:25-05:00,2020-10-11T22:23:47-05:00,0
493,814220,873742,860584,Payment Not Required,Picked Up,0,1,2020-10-11T13:10:17-05:00,2020-10-11T15:19:08-05:00,20
473,814221,702413,699311,Payment Foregone,Picked Up,1,0,2020-10-11T13:10:40-05:00,2020-10-11T20:14:37-05:00,20
495,814222,887521,860585,Payment Not Required,Picked Up,0,1,2020-10-11T13:10:45-05:00,2020-10-11T15:12:12-05:00,20
474,814223,887648,860690,Payment Completed,Picked Up,1,0,2020-10-11T13:10:45-05:00,2020-10-11T14:39:19-05:00,15
474,814225,887522,860587,Payment Completed,Picked Up,1,0,2020-10-11T13:11:59-05:00,2020-10-11T14:47:17-05:00,20
495,814226,843377,830243,Payment Completed,Picked Up,0,1,2020-10-11T13:12:04-05:00,2020-10-11T15:05:57-05:00,20
496,814227,879812,855076,Payment Foregone,Picked Up,0,1,2020-10-11T13:12:19-05:00,2020-10-11T13:21:52-05:00,5
472,814228,880623,786088,Payment Not Required,Picked Up,1,0,2020-10-11T13:13:13-05:00,2020-10-11T17:28:17-05:00,0
493,814229,887524,860588,Payment Completed,Picked Up,0,1,2020-10-11T13:13:42-05:00,2020-10-11T14:51:42-05:00,15
474,814230,867181,845821,Payment Completed,Picked Up,1,0,2020-10-11T13:14:18-05:00,2020-10-11T14:50:30-05:00,20
495,814231,730883,636104,Payment Not Required,Picked Up,0,1,2020-10-11T13:14:28-05:00,2020-10-11T14:37:57-05:00,15
493,814232,887528,860589,Payment Completed,Picked Up,0,1,2020-10-11T13:14:46-05:00,2020-10-11T15:18:48-05:00,20
472,814234,887527,860591,Payment Not Required,Picked Up,1,0,2020-10-11T13:14:47-05:00,2020-10-11T15:17:05-05:00,0
474,814235,887529,860592,Payment Completed,Picked Up,1,0,2020-10-11T13:15:15-05:00,2020-10-11T16:03:55-05:00,25
495,814236,796495,790148,Payment Completed,Picked Up,0,1,2020-10-11T13:16:21-05:00,2020-10-11T14:31:01-05:00,15
474,814237,887536,860601,Payment Completed,Picked Up,1,0,2020-10-11T13:18:07-05:00,2020-10-11T15:43:26-05:00,25
474,814238,882398,856882,Payment Not Required,Picked Up,1,0,2020-10-11T13:18:27-05:00,2020-10-11T15:27:09-05:00,25
474,814239,887531,860594,Payment Not Required,Picked Up,1,0,2020-10-11T13:18:33-05:00,2020-10-11T15:27:59-05:00,25
474,814240,887533,860597,Payment Not Required,Picked Up,1,0,2020-10-11T13:18:45-05:00,2020-10-11T15:05:22-05:00,20
495,814241,826700,815833,Payment Not Required,Picked Up,0,1,2020-10-11T13:19:08-05:00,2020-10-11T15:46:51-05:00,20
473,814242,771583,766716,Payment Not Required,Picked Up,1,0,2020-10-11T13:19:23-05:00,2020-10-11T22:20:31-05:00,0
474,814243,887535,860599,Payment Completed,Picked Up,1,0,2020-10-11T13:20:03-05:00,2020-10-11T15:06:19-05:00,20
472,814244,468455,467508,Payment Not Required,Picked Up,1,0,2020-10-11T13:20:37-05:00,2020-10-11T22:57:44-05:00,0
472,814245,840717,826347,Payment Not Required,Picked Up,1,0,2020-10-11T13:21:10-05:00,2020-10-11T22:40:26-05:00,0
493,814246,887538,860600,Payment Completed,Picked Up,0,1,2020-10-11T13:21:39-05:00,2020-10-11T15:30:52-05:00,20
472,814247,619154,616643,Payment Not Required,Picked Up,1,0,2020-10-11T13:21:49-05:00,2020-10-11T15:22:07-05:00,0
472,814248,825455,814860,Payment Not Required,Picked Up,1,0,2020-10-11T13:22:48-05:00,2020-10-11T17:17:48-05:00,0
495,814249,887540,860602,Payment Not Required,Picked Up,0,1,2020-10-11T13:23:17-05:00,2020-10-11T15:20:54-05:00,20
495,814250,850069,833094,Payment Completed,Picked Up,0,1,2020-10-11T13:24:18-05:00,2020-10-11T14:09:19-05:00,10
493,814251,851508,614188,Payment Not Required,Picked Up,0,1,2020-10-11T13:24:50-05:00,2020-10-11T14:41:08-05:00,15
474,814252,887543,860604,Payment Completed,Picked Up,1,0,2020-10-11T13:24:55-05:00,2020-10-11T16:01:17-05:00,25
473,814253,771165,766342,Payment Not Required,Picked Up,1,0,2020-10-11T13:25:22-05:00,2020-10-11T22:08:12-05:00,0
496,814254,781140,776018,Payment Completed,Picked Up,0,1,2020-10-11T13:27:00-05:00,2020-10-11T14:46:41-05:00,10
474,814256,887545,860606,Payment Not Required,Picked Up,1,0,2020-10-11T13:28:14-05:00,2020-10-11T15:28:50-05:00,25
472,814257,887560,860616,Payment Not Required,Picked Up,1,0,2020-10-11T13:28:16-05:00,2020-10-11T14:39:24-05:00,0
496,814258,887548,860608,Payment Not Required,Picked Up,0,1,2020-10-11T13:28:50-05:00,2020-10-11T15:06:54-05:00,15
474,814259,887549,860609,Payment Completed,Picked Up,1,0,2020-10-11T13:29:22-05:00,2020-10-11T14:56:33-05:00,15
472,814260,778838,773577,Payment Not Required,Picked Up,1,0,2020-10-11T13:30:06-05:00,2020-10-11T22:18:40-05:00,0
493,814261,887552,860610,Payment Not Required,Picked Up,0,1,2020-10-11T13:30:24-05:00,2020-10-11T15:03:23-05:00,10
474,814262,887558,860615,Payment Not Required,Picked Up,1,0,2020-10-11T13:30:42-05:00,2020-10-11T15:40:54-05:00,25
473,814263,786715,768200,Payment Not Required,Picked Up,1,0,2020-10-11T13:31:06-05:00,2020-10-11T22:19:16-05:00,0
473,814265,522041,520823,Payment Foregone,Picked Up,1,0,2020-10-11T13:31:51-05:00,2020-10-11T22:20:14-05:00,20
493,814266,887555,860613,Payment Not Required,Picked Up,0,1,2020-10-11T13:32:24-05:00,2020-10-11T15:18:11-05:00,20
474,814267,887556,860614,Payment Not Required,Picked Up,1,0,2020-10-11T13:32:45-05:00,2020-10-11T14:40:34-05:00,15
472,814268,771703,766860,Payment Not Required,Picked Up,1,0,2020-10-11T13:33:45-05:00,2020-10-11T22:16:03-05:00,0
493,814270,871304,860617,Payment Completed,Picked Up,0,1,2020-10-11T13:36:15-05:00,2020-10-11T14:43:54-05:00,10
474,814271,887562,860618,Payment Completed,Picked Up,1,0,2020-10-11T13:37:16-05:00,2020-10-11T15:08:32-05:00,20
474,814272,887694,860729,Payment Foregone,Picked Up,1,0,2020-10-11T13:41:35-05:00,2020-10-12T09:25:37-05:00,45
493,814273,887567,860621,Payment Completed,Picked Up,0,1,2020-10-11T13:41:43-05:00,2020-10-11T15:52:13-05:00,20
474,814274,887700,860733,Payment Not Required,Picked Up,1,0,2020-10-11T13:41:45-05:00,2020-10-11T15:21:17-05:00,20
496,814275,887569,860623,Payment Completed,Picked Up,0,1,2020-10-11T13:43:20-05:00,2020-10-11T14:54:41-05:00,15
474,814276,887570,860624,Payment Completed,Picked Up,1,0,2020-10-11T13:44:01-05:00,2020-10-11T15:02:38-05:00,15
474,814277,810877,796902,Payment Completed,Picked Up,1,0,2020-10-11T13:44:11-05:00,2020-10-11T17:36:59-05:00,25
474,814278,747669,743297,Payment Completed,Picked Up,1,0,2020-10-11T13:47:13-05:00,2020-10-11T20:36:22-05:00,25
474,814279,887573,860627,Payment Completed,Picked Up,1,0,2020-10-11T13:48:06-05:00,2020-10-11T16:26:49-05:00,25
474,814280,887574,860628,Payment Completed,Picked Up,1,0,2020-10-11T13:48:26-05:00,2020-10-11T16:47:49-05:00,25
495,814281,887576,860629,Payment Not Required,Picked Up,0,1,2020-10-11T13:48:32-05:00,2020-10-11T16:02:34-05:00,20
472,814282,480164,479193,Payment Not Required,Picked Up,1,0,2020-10-11T13:50:20-05:00,2020-10-12T00:04:53-05:00,0
472,814283,728581,725018,Payment Not Required,Picked Up,1,0,2020-10-11T13:50:42-05:00,2020-10-11T17:03:33-05:00,0
472,814284,711574,708462,Payment Not Required,Picked Up,1,0,2020-10-11T13:51:05-05:00,2020-10-11T22:58:08-05:00,0
474,814285,887579,860631,Payment Completed,Picked Up,1,0,2020-10-11T13:53:45-05:00,2020-10-11T15:41:48-05:00,20
472,814286,480364,479390,Payment Not Required,Picked Up,1,0,2020-10-11T13:54:11-05:00,2020-10-11T22:24:28-05:00,0
474,814287,887580,860632,Payment Not Required,Picked Up,1,0,2020-10-11T13:54:23-05:00,2020-10-11T15:29:18-05:00,20
495,814288,859116,839745,Payment Not Required,Picked Up,0,1,2020-10-11T13:54:29-05:00,2020-10-11T14:20:44-05:00,5
472,814289,866892,732225,Payment Not Required,Picked Up,1,0,2020-10-11T13:54:43-05:00,2020-10-11T16:09:37-05:00,0
474,814290,887594,860642,Payment Completed,Picked Up,1,0,2020-10-11T13:54:46-05:00,2020-10-11T16:28:50-05:00,25
474,814291,887582,860634,Payment Completed,Picked Up,1,0,2020-10-11T13:55:20-05:00,2020-10-11T15:51:42-05:00,20
474,814292,887586,860639,Payment Completed,Picked Up,1,0,2020-10-11T13:55:35-05:00,2020-10-11T17:15:12-05:00,25
472,814293,836851,823525,Payment Not Required,Picked Up,1,0,2020-10-11T13:56:43-05:00,2020-10-11T15:13:10-05:00,0
474,814294,801006,794486,Payment Completed,Picked Up,1,0,2020-10-11T13:57:54-05:00,2020-10-11T19:18:08-05:00,25
474,814295,887943,860915,Payment Completed,Picked Up,1,0,2020-10-11T13:58:05-05:00,2020-10-11T17:45:50-05:00,25
496,814296,887588,860638,Payment Not Required,Picked Up,0,1,2020-10-11T13:58:59-05:00,2020-10-11T15:12:55-05:00,10
495,814297,887591,860640,Payment Completed,Picked Up,0,1,2020-10-11T13:59:31-05:00,2020-10-11T15:06:53-05:00,10
474,814299,810839,697645,Payment Not Required,Picked Up,1,0,2020-10-11T14:04:30-05:00,2020-10-11T16:03:17-05:00,20
495,814300,787248,781502,Payment Completed,Picked Up,0,1,2020-10-11T14:04:43-05:00,2020-10-11T15:13:31-05:00,15
474,814301,887605,860653,Payment Completed,Picked Up,1,0,2020-10-11T14:05:19-05:00,2020-10-11T15:56:08-05:00,20
496,814302,887597,860645,Payment Not Required,Picked Up,0,1,2020-10-11T14:05:48-05:00,2020-10-11T15:39:38-05:00,15
474,814303,887598,860646,Payment Completed,Picked Up,1,0,2020-10-11T14:06:53-05:00,2020-10-11T15:58:35-05:00,20
472,814306,478861,477893,Payment Not Required,Picked Up,1,0,2020-10-11T14:08:45-05:00,2020-10-11T22:00:22-05:00,0
493,814308,887603,860650,Payment Not Required,Picked Up,0,1,2020-10-11T14:09:18-05:00,2020-10-11T15:47:50-05:00,15
474,814309,887604,860651,Payment Not Required,Picked Up,1,0,2020-10-11T14:09:34-05:00,2020-10-11T15:37:42-05:00,15
474,814310,841660,827031,Payment Completed,Picked Up,1,0,2020-10-11T14:09:58-05:00,2020-10-11T20:36:03-05:00,25
474,814312,887606,860652,Payment Not Required,Picked Up,1,0,2020-10-11T14:10:09-05:00,2020-10-11T14:12:23-05:00,5
474,814313,887607,860654,Payment Completed,Picked Up,1,0,2020-10-11T14:12:16-05:00,2020-10-11T14:31:19-05:00,5
474,814314,870323,848206,Payment Not Required,Picked Up,1,0,2020-10-11T14:12:24-05:00,2020-10-11T14:28:49-05:00,5
495,814315,887609,860655,Payment Not Required,Picked Up,0,1,2020-10-11T14:12:35-05:00,2020-10-11T15:25:39-05:00,15
